브로슈어,서울 은평구 갈현로12길 4 1층,서울 은평구 역촌동 51-75,,070-7622-3144,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F713DE5857C5847B9A28B1046B67494B3,https://place.map.kakao.com/1770892958,126.9109391,37.60594572
스페이스헬레나,서울 은평구 진관길 4 2층,서울 은평구 진관동 198-1,월~금 09:30 ~ 21:00,070-4122-1662,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F45985D76334D44658A7CE339FFCE031B,https://place.map.kakao.com/1805051864,126.9389505,37.64211365
아오바,서울 은평구 갈현로31길 6-1,서울 은평구 갈현동 449-34,수~일 13:10 ~ 23:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2F1B7EC6C2DD420AB1388FFCA211747B,https://place.map.kakao.com/2042714315,126.9151801,37.62005769
미스터힐링 연신내역점,서울 은평구 연서로29길 7-2 3층,서울 은평구 갈현동 455-20,"월,수,목,금,토,일 13:00 ~ 21:00",02-356-9811,,https://place.map.kakao.com/1204700717,126.9191792,37.61867676
이디야커피 연신내역점,서울 은평구 통일로 855-9 1층,서울 은평구 갈현동 398-6,월~금 08:00 ~ 22:30,02-357-3355,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD54E404F543149C3A1150B895D5871FE,https://place.map.kakao.com/1804430967,126.9198842,37.61889483
녹음커피바,서울 은평구 녹번로6길 5-24 다원빌딩 1층,서울 은평구 녹번동 27-2,월~금 11:00 ~ 20:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC418A56B360B4DECA2BBF7976E42BA74,https://place.map.kakao.com/458326343,126.9323603,37.60647945
이디야커피 응암오거리점,서울 은평구 응암로 211 1층,서울 은평구 응암동 577-78,월~금 08:00 ~ 23:30,02-302-0552,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFA1DDB7B197049DD80F8A1AF1297EB61,https://place.map.kakao.com/24384573,126.9171306,37.5909017
심플디,서울 은평구 연서로9길 21,서울 은평구 역촌동 49-28,월~토 11:00 ~ 20:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAD91896078EB4A8797A2A674074AF217,https://place.map.kakao.com/765865702,126.9126281,37.60739883
메가MGC커피 은평대림시장점,서울 은평구 응암로 174 1층,서울 은평구 응암동 602-32,,02-6053-3035,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F09CB6C16B41447ED9A763226AA87A33B,https://place.map.kakao.com/1639434827,126.9167873,37.58747183
프리롤,"서울 은평구 진흥로 201 1,2층",서울 은평구 불광동 285-20,월~금 08:30 ~ 22:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F293BE54F0DFC4BD9B68A84F98949FC1D,https://place.map.kakao.com/1716117202,126.931631,37.60925209
메르시몽프레,서울 은평구 통일로 870 M타워 지하1층,서울 은평구 불광동 484-319,매일 11:00 ~ 22:00,070-7576-1332,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F140F32835EC34A96A247C104CE6997F4,https://place.map.kakao.com/2052085625,126.9204314,37.62070096
산중다원,서울 은평구 의상봉길 31,서울 은평구 진관동 303-21,매일 10:00 ~ 21:00,02-371-0707,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF4D80B5010B24E9DAE8932AD9B94414D,https://place.map.kakao.com/17063917,126.9423913,37.65306476
프롬하츠커피 응암점,서울 은평구 응암로 278 1층,서울 은평구 응암동 107-19,매일 08:00 ~ 22:00,02-388-7445,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F18D6858AFB604BD197925B0435678BE4,https://place.map.kakao.com/1357823472,126.919665,37.59634057
케이크를부탁해 연신내역점,서울 은평구 연서로29길 8,서울 은평구 갈현동 399-7,매일 11:00 ~ 23:00,02-354-5612,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F540D9E61D3ED4C74B1E0D78209981E2E,https://place.map.kakao.com/1810354307,126.9192566,37.61896342
찰스커피컴퍼니,서울 은평구 응암로22길 5-6,서울 은평구 응암동 427-108,월~금 10:00 ~ 19:00,02-384-8944,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA021B3646A1A43D58784BBBD5B9A43E2,https://place.map.kakao.com/1973174340,126.9188848,37.59412018
쿠디8,서울 은평구 연서로25길 6-15,서울 은평구 갈현동 481-5,월~금 16:00 ~ 01:00,070-7680-8837,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0CBCC66DCF64471FAA4F1ACE4D0CAA90,https://place.map.kakao.com/19031467,126.9183236,37.61747083
알키미스타,서울 은평구 증산로 251 1층,서울 은평구 증산동 177-24,매일 10:00 ~ 00:00,02-6080-5803,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F43AD7F05FF8D445E933247FBAA3E8A07,https://place.map.kakao.com/692169996,126.9058582,37.5806722
메가MGC커피 수색자이점,"서울 은평구 수색로 217 DMC 자이1단지 1층 110, 111호",서울 은평구 수색동 75,매일 09:00 ~ 22:00,02-309-3838,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB6CE2E3586104364A253681B2E069231,https://place.map.kakao.com/972496863,126.8987247,37.5796243
카페연서,서울 은평구 은평로 57-1 1층,서울 은평구 신사동 2-10,"월,수,목,금,토,일 10:00 ~ 23:00",,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF38ED330BB5D446FA40FD49ECAB4994A,https://place.map.kakao.com/934469113,126.9140232,37.59900461
태산커피시그니쳐,서울 은평구 응암로 347 로하스오피스텔 1층,서울 은평구 녹번동 176-6,매일 10:00 ~ 22:00,070-4154-0726,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F41CFC0582E2F40E488051D41B44B92B4,https://place.map.kakao.com/2088000706,126.9221947,37.60220564
메가MGC커피 역말사거리점,서울 은평구 역말로 49 파빌리안 1층 101호,서울 은평구 역촌동 9-61,,02-6487-6570,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F8A5402927F8B4E8AA6079B3F1374957F,https://place.map.kakao.com/1229062625,126.9157793,37.60603126
메가MGC커피 불광시장점,서울 은평구 진흥로 158 1층,서울 은평구 녹번동 131-157,매일 07:30 ~ 22:30,02-354-1009,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FCAA5BFC93C36451DAB69880C3C9A4AFD,https://place.map.kakao.com/1669551940,126.9271194,37.60880241
닷닷닷2,서울 은평구 연서로27길 21 1층,서울 은평구 갈현동 110-41,"월,수,목,금,토,일 12:00 ~ 02:00",010-3903-6773,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF40C40B525D649698CBE26F3CC10440D,https://place.map.kakao.com/2128121656,126.9171013,37.61828672
도레미파솔라시도,서울 은평구 갈현로 51 1층,서울 은평구 역촌동 78-75,"월,화,수,목,토 10:00 ~ 19:30",010-6899-7413,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F55892E7F060B4D3689C516B5EE4F2CA3,https://place.map.kakao.com/1160530250,126.9102015,37.60245472
이심전심,서울 은평구 응암로 298 진흥펠리체아파트 102호,서울 은평구 응암동 104-25,매일 08:00 ~ 24:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9E9112B584F144F39B5B95EB3D7D5F8A,https://place.map.kakao.com/1283232512,126.9208897,37.59800076
오티알커피,서울 은평구 증산로21가길 11 1층,서울 은평구 신사동 27-38,수~금 07:00 ~ 13:00,0507-1375-0240,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FBDB25AA849D544E5B4A618403667D057,https://place.map.kakao.com/1967346138,126.9132868,37.5969754
구름정원,서울 은평구 불광로18길 32 1층 101호,서울 은평구 불광동 25,매일 10:00 ~ 18:00,02-354-5151,,https://place.map.kakao.com/27287661,126.9348204,37.62247941
메가MGC커피 은평뉴타운점,서울 은평구 진관3로 21 은평뉴타운엘크루 상가 101동 1층 117호,서울 은평구 진관동 65,,02-356-6590,,https://place.map.kakao.com/1476585566,126.9190145,37.6396025
메가MGC커피 구산사거리점,서울 은평구 서오릉로 201 1층,서울 은평구 구산동 202-3,매일 08:00 ~ 22:00,02-356-7966,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F3CF98700831943F5AFE4C042BE4A5568,https://place.map.kakao.com/748754482,126.9111732,37.61367917
읍천리382 응암점,서울 은평구 응암로 302-1 1층,서울 은평구 응암동 104-10,월~금 10:00 ~ 22:00,02-6953-2999,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0923A34608F441E5B3CEBA6D63DDF1CE,https://place.map.kakao.com/853995952,126.9210686,37.59831009
공차 연신내점,서울 은평구 연서로 216 대조아트캐슬 1층 102호,서울 은평구 대조동 198-10,"월,화,수,목,일 08:00 ~ 22:00",02-722-1090,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F8DDB42816FB144D2ACCBA03FED632ED4,https://place.map.kakao.com/1354299170,126.9201202,37.61780002
메가MGC커피 은평신사점,서울 은평구 갈현로 44 영암빌딩 1층,서울 은평구 신사동 7-4,,02-356-6615,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FD2FF83D550374DACBBF1DAEFC1395F98,https://place.map.kakao.com/90476583,126.9104738,37.60172909
메가MGC커피 불광연신점,서울 은평구 연서로 270-1 1층,서울 은평구 불광동 316-1,,02-382-7006,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8B24BA1153DD405AB4E2E0FA1C15D490,https://place.map.kakao.com/1721643105,126.9247467,37.62042034
메가MGC커피 응암이마트점,서울 은평구 은평로 98 1층,서울 은평구 응암동 111-1,월~금 08:00 ~ 22:30,02-356-6234,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F47E6FA14C2C14E0A98DA6B18407CE7C7,https://place.map.kakao.com/1000407683,126.9188164,37.59950526
컴포즈커피 은평응암오거리점,서울 은평구 가좌로 231,서울 은평구 응암동 590-1,,02-304-2438,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F54205E8CF97F403C82D17735AD10FBE5,https://place.map.kakao.com/644224453,126.9165953,37.59029621
이디야커피 새절역점,서울 은평구 가좌로 272 1층,서울 은평구 신사동 35-21,월~금 08:30 ~ 21:30,02-303-0127,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB110426CF671447B97CFA8534CF4B650,https://place.map.kakao.com/1981383285,126.9136093,37.59318084
로맨티카,서울 은평구 연서로 532 1층,서울 은평구 진관동 219-1,매일 11:00 ~ 22:00,02-6929-3853,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F91B27EDC38694128B2DB7A120113F082,https://place.map.kakao.com/2081720279,126.9378462,37.64091035
티브비,서울 은평구 응암로21가길 29 1층,서울 은평구 응암동 120-34,매일 07:00 ~ 22:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1BE21AB926DD4DD09BC370A8CEA1287B,https://place.map.kakao.com/423511695,126.9181574,37.5962643
메가MGC커피 녹번점,서울 은평구 은평로 217 1층,서울 은평구 녹번동 221-2,,,,https://place.map.kakao.com/1827934608,126.931947,37.60143087
아로이커피 증산역점,서울 은평구 증산로 319,서울 은평구 증산동 164-5,매일 09:00 ~ 21:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5E3BD7C49B4F4849872E89C7BBC3B654,https://place.map.kakao.com/132323212,126.9108635,37.5853899
빽다방 연신내역점,서울 은평구 연서로29길 6 1층,서울 은평구 갈현동 398-11,"월,화,수,목,금,일 08:00 ~ 22:00",02-389-2682,,https://place.map.kakao.com/27277235,126.9195822,37.61880777
메가MGC커피 독바위역점,서울 은평구 불광로 130-1 윤송빌딩 1층,서울 은평구 불광동 13-18,매일 08:00 ~ 22:00,02-385-1050,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FFEE91BDE8CAC42ABA7F7030D7D5B9D8A,https://place.map.kakao.com/1763040154,126.9332002,37.61840559
카페크림 새절역점,서울 은평구 가좌로9길 26 1층,서울 은평구 응암동 587-29,,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7E25548E1C6B48D882B57C3780F5C561,https://place.map.kakao.com/27494176,126.9141775,37.58942827
호랭이커피,서울 은평구 불광로 177 1층,서울 은평구 불광동 194-1,매일 08:00 ~ 22:00,02-355-2553,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F1BF8BA4CD5274747BD8740A6ABCD34D9,https://place.map.kakao.com/1093856192,126.9310887,37.62239539
메가MGC커피 은평신사고개점,서울 은평구 가좌로 318 1층,서울 은평구 신사동 30-10,매일 08:00 ~ 22:00,02-304-5453,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F3C2720C2B19D4FDDBBBADAA071A7EBF6,https://place.map.kakao.com/878908409,126.9100198,37.59608016
새시로,서울 은평구 서오릉로7길 14 1층,서울 은평구 역촌동 18-17,화~일 11:00 ~ 19:00,02-356-6301,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ff09b96df05092175d3f794237bc584fdb99ef267%3Foriginal,https://place.map.kakao.com/2098962359,126.9209813,37.60627704
요거프레소 새절역점,서울 은평구 가좌로 271 1층,서울 은평구 신사동 335-27,매일 00:00 ~ 24:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBA90B202AA3A47EB8D584927602378D5,https://place.map.kakao.com/23346489,126.9134169,37.59284779
빽다방 구파발역미켈란점,서울 은평구 진관2로 15-8 웅신미켈란의아침 101호,서울 은평구 진관동 73,매일 08:00 ~ 22:00,02-386-0202,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAE715B5901CE49C1866E98E82D3CD6D3,https://place.map.kakao.com/2110244812,126.9195599,37.63539365
케이크아뜰리에,서울 은평구 갈현로 147 1층,서울 은평구 구산동 14-22,화~일 08:00 ~ 20:00,02-6368-9488,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F44DB8D86D8894C2CB4F684DA5D0C9CA4,https://place.map.kakao.com/369341234,126.9110585,37.61112352
북한산카페,서울 은평구 대서문길 36,서울 은평구 진관동 277-17,화~일 10:30 ~ 18:00,,,https://place.map.kakao.com/1769173848,126.9485528,37.65547098
인디에어,서울 은평구 불광로2길 2 2층,서울 은평구 불광동 603-1,월~토 11:00 ~ 24:00,02-6402-0909,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_941034163,https://place.map.kakao.com/1484930743,126.9319309,37.61193847
버키커피,서울 은평구 연서로29길 34-14 1층,서울 은평구 갈현동 430-19,매일 12:00 ~ 22:00,010-3712-0212,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F2CF94439A5774B46AA94EF6F901B6556,https://place.map.kakao.com/1680061757,126.9171425,37.62049075
달콤꿈꾸다,서울 은평구 연서로18길 4 1층 1호,서울 은평구 대조동 224-6,,010-3940-8703,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB36E524273E0485482311D8B60EBEE40,https://place.map.kakao.com/1571854836,126.9179073,37.61221526
엔쓰커피,서울 은평구 연서로27길 12 효성빌딩 1층,서울 은평구 갈현동 454-28,매일 12:00 ~ 23:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDD6C25449C9D4EBB9AD14FD4CF21D0FB,https://place.map.kakao.com/1225720898,126.9181991,37.61807179
요모요거트앤브런치,서울 은평구 역말로 51 1층,서울 은평구 역촌동 9-53,"월,화,목,금,토,일 10:00 ~ 22:00",,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFFBC6CD222AD4B69A087D8F33922B0FF,https://place.map.kakao.com/326881529,126.9161746,37.60605352
이디야커피 갈현점,서울 은평구 갈현로 268 1층,서울 은평구 갈현동 432-1,매일 08:00 ~ 23:00,02-355-3236,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F7E42912976B34F3D9D526C4E1F4CCB99,https://place.map.kakao.com/2058262329,126.9166588,37.62063195
수수가든카페 은평점,서울 은평구 통일로 1050 롯데몰 2층,서울 은평구 진관동 63,매일 10:30 ~ 22:00,02-6975-5270,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F84CBE7B09B7143E08FB616993A983376,https://place.map.kakao.com/1800079360,126.9179003,37.63753667
컴포즈커피 연신내점,서울 은평구 연서로 252 세종빌딩 1층,서울 은평구 불광동 309,,02-354-8906,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FBDB18C12110140DD8A80591E680DA3C4,https://place.map.kakao.com/903691333,126.9229202,37.61945781
이디야 연신내통일로점,서울 은평구 통일로 876 1층 이디야커피,서울 은평구 불광동 484-78,매일 08:00 ~ 23:00,02-388-3389,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FFBF16F403FF94A3F8D9CF26BDEA70AF2,https://place.map.kakao.com/1113529242,126.9202746,37.62120433
카페포크,서울 은평구 서오릉로 149-17 1층,서울 은평구 구산동 1-30,화~일 10:00 ~ 21:00,070-7543-0585,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FAAD10569E9334F9A8F2381AFFCFA8CC4,https://place.map.kakao.com/2053850220,126.9161506,37.61079055
컴포즈커피 은평응암점,서울 은평구 은평로 82 131호,서울 은평구 응암동 738,매일 08:00 ~ 23:00,02-353-3655,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1C54B8BC097444DCBAF16629F0DADFB1,https://place.map.kakao.com/61248020,126.9169852,37.59907809
공차 은평응암점,서울 은평구 은평로 108 1층,서울 은평구 응암동 110-9,매일 10:00 ~ 22:00,02-355-5999,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB95CB3B640B94DBCA5663BF5CDBA225E,https://place.map.kakao.com/969375444,126.9198826,37.59971232
공차 녹번역점,서울 은평구 은평로 226 1층,서울 은평구 응암동 61-6,매일 09:00 ~ 22:20,02-3157-5866,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEFFA13B2CD7E480E9FC583900AAAEC60,https://place.map.kakao.com/363910736,126.9327162,37.60084945
폴바셋 롯데몰은평점,서울 은평구 통일로 1050 1층,서울 은평구 진관동 63,매일 10:30 ~ 22:00,02-6975-5140,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8ABAE339C148459B9C6FEF04D8008CE5,https://place.map.kakao.com/1495492010,126.9179003,37.63753667
컴포즈커피 은평갈현점,서울 은평구 갈현로 249 1층,서울 은평구 갈현동 450-25,매일 08:00 ~ 22:00,02-356-9082,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F60E2202E67474F20BF5D243D6686242D,https://place.map.kakao.com/207152533,126.9153464,37.6192844
커넥츠커피 에스프레소바 역촌역점,서울 은평구 진흥로 132 테크빌딩 1층,서울 은평구 녹번동 141-61,"월,화,목,금,토,일 11:00 ~ 19:00",02-358-0777,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA4996B03C1324A939F3EC79E753C64B9,https://place.map.kakao.com/1523620593,126.9248857,37.60763504
라뚜셩트,서울 은평구 통일로83길 24 1동 101호,서울 은평구 갈현동 429-34,수~일 12:00 ~ 21:00,070-7543-6279,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F84809649A6A542E4B8DC3F533936A17A,https://place.map.kakao.com/1534975527,126.9172439,37.62084932
컴포즈커피 불광제일점,서울 은평구 불광로 28,서울 은평구 대조동 14-20,월~금 09:00 ~ 22:30,02-6953-7449,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAE245CE7D9174C47B1FDA95676E3DCD7,https://place.map.kakao.com/70403646,126.9291829,37.61047365
태산커피 역촌점,서울 은평구 갈현로 76 씨티뷰 101동 101호,서울 은평구 역촌동 55-54,매일 10:00 ~ 22:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6547A4EACD7F41BC9559224F952F922E,https://place.map.kakao.com/437386974,126.910612,37.60454957
디저트39 녹번역점,서울 은평구 은평로 240 힐스테이트 녹번역 상가 304호,서울 은평구 응암동 770,매일 08:30 ~ 22:00,02-356-5645,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9C0F0EAE85344FB8B02C0173B8D16DED,https://place.map.kakao.com/1356521434,126.9349481,37.60042147
카페느루,서울 은평구 진흥로 50 1층,서울 은평구 응암동 89-10,월~토 10:00 ~ 23:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA5457E303B1145E8B5C6F3E6A5DCB16D,https://place.map.kakao.com/1310402883,126.9207384,37.60134738
왕가네탕후루,서울 은평구 진관3로 21 엘크루 101동 1층 122호,서울 은평구 진관동 65,매일 12:00 ~ 22:00,,,https://place.map.kakao.com/2066939901,126.9190145,37.6396025
컴포즈커피 은평갈현연서점,서울 은평구 갈현로 208,서울 은평구 갈현동 495-22,매일 07:00 ~ 22:00,070-8872-8880,,https://place.map.kakao.com/1232904347,126.9138722,37.61592833
카페로이스,서울 은평구 서오릉로 240 1층,서울 은평구 갈현동 329-10,매일 08:00 ~ 21:00,010-8344-1516,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FE3413D90D98A42398F8F78E7E129BD9D,https://place.map.kakao.com/942959454,126.9081046,37.61620626
산아래카페,서울 은평구 연서로34길 11,서울 은평구 불광동 130-2,,,,https://place.map.kakao.com/21524876,126.9276913,37.62156247
이디야커피 응암중앙점,서울 은평구 응암로 183 1층,서울 은평구 응암동 599-24,월~토 08:00 ~ 01:00,02-3152-7077,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F62B0637C93714F85887BACE477976686,https://place.map.kakao.com/26404573,126.9165936,37.58842864
이디야커피 역촌진흥로점,서울 은평구 진흥로1길 3 1층,서울 은평구 역촌동 43-2,월~토 08:00 ~ 24:00,02-352-5898,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F5E6DE2954F1942F2B5E07ED51D176525,https://place.map.kakao.com/464332304,126.9186327,37.60076634
메가MGC커피 역촌중앙점,서울 은평구 연서로4길 2 1층,서울 은평구 역촌동 36-4,,02-389-0070,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF5943ACAE9CF46CD9950860FFC7CD22D,https://place.map.kakao.com/1121828926,126.9161529,37.60235395
빽다방 불광역점,서울 은평구 통일로 738,서울 은평구 불광동 274-11,매일 07:30 ~ 22:00,02-352-3530,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEB1EE46F2EB249A7B01B05E05A08C5CB,https://place.map.kakao.com/27095274,126.9294067,37.61141586
디저트39 불광점,서울 은평구 불광로 37 1층,서울 은평구 불광동 274-10,매일 11:00 ~ 23:00,02-388-8207,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEC06C927E82846AC949BD1D226D98D24,https://place.map.kakao.com/366107561,126.9297733,37.61128661
제니앤폴,서울 은평구 통일로87길 17-23 1층,서울 은평구 갈현동 410-25,화~일 11:00 ~ 22:00,02-352-7611,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB277CAA2625441A98991CBBDD4963DF4,https://place.map.kakao.com/2032393924,126.9185061,37.62287859
베이커리카페몽소,서울 은평구 증산로 403-1 1층,서울 은평구 신사동 335-7,,02-6012-2323,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF96952FE34F6427DB139ED3C36BB9DA3,https://place.map.kakao.com/1464545070,126.9136427,37.59235547
꼼작,서울 은평구 갈현로 181-17,서울 은평구 갈현동 508-1,,02-472-6338,,https://place.map.kakao.com/27468379,126.9111328,37.61440489
